Response ID,Time Started,Date Submitted,Status,Country,City,Region,Postal,City Name,State,Grade,Other:Grade,Gender,Ethnicity,How can a company know it made a profit?,"If you take out a loan from the bank, you must:","Your company made 10 of the same bracelet. Your total expenses, including bracelet materials, were $80. To make a profit how much should each bracelet cost?",What does a venture capitalist receive in exchange for investing in a company?,Why is it important to keep careful records of all your finances?,"If a company sells shares of stock, the company is:",What is the profit equation?,Money a company earns from selling a product or service is called:,The most important goal of marketing is to:,"When developing a product, during the manufacturing stage the company needs to:","When deciding on a price for a product, what factor(s) should a company consider?",I make an effort to get along with my teammates.,I am confident speaking in front of others.,I think about the advantages and disadvantages of a choice before making a decision.,The things I learn in school will help me in the real world.,I am confident leading others.,I listen to other people's ideas while working in a group.,How I say something is just important as what I say.,I am able to motivate others.,I analyze the effects of my decisions.,I think that math is important.,I discuss my ideas with others.,I can come to a compromise with others when we disagree.,I develop different ways of solving a problem.,I take charge on work that needs to get done.,I think learning is fun.,I contribute and pitch in when working in a group.,Score,What have you learned about teamwork from school?,What have you learned about leadership from school?,What do you know about managing money?,Quiz Score
7402,3/23/2015 12:25,3/23/2015 12:56,Complete,United States,Garden City,NY,11530,Edison,New Jersey,3,,Female,Asian/Pacific Islander,It earned more money in revenue than it spent on expenses,Just repay balance of the loan.,$9 ,A portion of company products and services.,All of the above.,Receiving money with no other requirements.,Expenses x Revenue = Profit,Revenue.,All of the above.,Decide how the product will look.,All of the above.,1,2,4,4,3,4,4,2,4,4,4,3,4,3,3,4,,You have to try to get along with them and try to settle any arguments. You also have to work together.,You have to make careful and wise decisions. You also have to make sure your company is running smoothly and nothing is wrong. You have to improve the products you're making and then you can earn more money.,"You have to keep track of how much money you have so you can tell whether the products are popular or not. You also have to find a safe place to keep it, and make sure it doesn't get stolen.",54
7403,3/23/2015 12:25,3/23/2015 12:53,Complete,United States,Garden City,NY,11530,edison,New Jersey,3,,Male,Asian/Pacific Islander,It sold all its products,Repay the balance of the loan and interest.,$8 ,Shares of stock in the company and a vote in decision-making.,You will know how much money you spent on expenses.,Losing a part of the ownership of the company in exchange for money.,Expenses + Profit = Revenue,Profit.,Demonstrate why your company and its products are special.,Make the product quickly and with limited waste.,"The cost of the supplies to make the product, including operating costs for the business.",3,5,5,5,3,2,2,2,5,5,3,5,5,5,3,4,,If we do tam work we have to be respectful with one another and also not shout at someone when we disagree we got to convince them in a nice way.,We can ether agree or disagree in this matter.,I am not sure ,36
7404,3/23/2015 12:25,3/23/2015 12:47,Complete,United States,Garden City,NY,11530,Edison,New Jersey,3,,Male,Asian/Pacific Islander,It sold all its products,Give the bank shares of stock.,$8 ,Decision-making power for product design.,All of the above.,Making a promise to pay back the venture capitalist.,Expenses + Profit = Revenue,Cash on hand.,All of the above.,Promote the product to your customers.,The quality of the product.,3,3,5,4,5,3,3,2,5,3,5,5,5,5,3,4,,You could get your work done faster and you could have done better with your work than you did by yourself. ,You have to take in charge and help others if they need help you make your team get a better profit.,You have to take it seriously and use what you learned in school too find out how much money your team got or lost.,18
7405,3/23/2015 12:26,3/23/2015 12:43,Complete,United States,Garden City,NY,11530,Edsion,New Jersey,3,,Male,Asian/Pacific Islander,It sold all its products,Repay the balance of the loan and interest.,$8 ,Shares of stock in the company and a vote in decision-making.,All of the above.,Receiving money with no other requirements.,Expenses + Profit = Revenue,Profit.,Introduce your customers to your logo and slogan.,Decide how the product will look.,How popular the item/style might be.,5,4,5,5,3,4,5,2,5,5,4,2,5,5,4,1,,Teamwork can help us get along with friends and hep us work together.,The leadership is meat for how you are doing in different classes.and you can also lead your friends too.,I know about managing money is a good thing to do in my opinion. ,27
7406,3/23/2015 12:29,3/23/2015 12:47,Complete,United States,Garden City,NY,11530,Edison,New Jersey,3,,Female,Other/Multi-Racial,It earned more money in revenue than it spent on expenses,Just repay balance of the loan.,$8 ,Decision-making power for product design.,All of the above.,Making a promise to pay back the venture capitalist.,Expenses x Revenue = Profit,Revenue.,Demonstrate why your company and its products are special.,Sell the product to your customers.,All of the above.,4,3,4,4,3,4,3,4,3,2,4,4,4,4,4,3,,We always work together and never let someone listen to them.,"I learned that everybody works together, and the leader always talks.",You always spend on something that is resonalble.,36
7407,3/23/2015 12:29,3/23/2015 12:41,Complete,United States,Garden City,NY,11530,Edison,New Jersey,3,,Female,Asian/Pacific Islander,It earned the most revenue during sales,Just pay interest on the loan.,$9 ,Decision-making power for product design.,You can prevent your company from losing money.,Losing a part of the ownership of the company in exchange for money.,Revenue - Expenses = Profit (or Loss),Profit.,Demonstrate why your company and its products are special.,Promote the product to your customers.,"The cost of the supplies to make the product, including operating costs for the business.",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,I learned that before you have to listen  to every bodies idea.,You have to lead the right way you cant lead the people into bullying,I don't know a lot about managing money,27
7408,3/23/2015 12:34,3/23/2015 12:50,Complete,United States,Garden City,NY,11530,Edison,New Jersey,3,,Male,Other/Multi-Racial,It sold all its products,Just repay balance of the loan.,$8 ,Decision-making power for product design.,All of the above.,Making a promise to pay back the venture capitalist.,Expenses x Revenue = Profit,Cash on hand.,Help increase sales of your product.,Decide how the product will look.,The quality of the product.,5,5,5,4,2,5,1,4,5,5,5,5,5,2,5,5,,That when you work in a group everyone is apart of it and no one is leader everyone works together hard and we help each other.,That you must set the example and help others and be the best friend you can be.,You always need to count how much you have and be responsible with money.,9
7409,3/23/2015 12:34,3/23/2015 12:41,Complete,United States,Garden City,NY,11530,edison,New Jersey,3,,Male,Black/African-American,It sold all its products,Repay the balance of the loan and interest.,$4 ,Shares of stock in the company and a vote in decision-making.,All of the above.,Receiving money with no other requirements.,Expenses x Revenue = Profit,Capital.,Demonstrate why your company and its products are special.,Promote the product to your customers.,All of the above.,5,1,1,3,2,4,2,3,2,3,2,3,3,1,2,2,,I learned that before you have to listen to every bodies idea.,You have to lead the right way you can lead the people into bullying.,i don't know a lot about managing money.,36
7410,3/23/2015 12:36,3/23/2015 12:57,Complete,United States,Garden City,NY,11530,Edison,New Jersey,3,,Male,Asian/Pacific Islander,It earned more money in revenue than it spent on expenses,Repay the balance of the loan and interest.,$9 ,A portion of company products and services.,You will be able to calculate your company's profits.,Losing a part of the ownership of the company in exchange for money.,Expenses x Revenue = Profit,Profit.,Help increase sales of your product.,Make the product quickly and with limited waste.,The quality of the product.,4,4,5,5,5,5,5,5,5,5,5,3,5,5,5,5,,That with out team you are one but with team work you are many and being many is  stronger than being one.,"That when you are a leader you solve problem's and make lot's of sacrifices, but most of all you have to be confident.","That when you are managing money you have to be careful not to let greed take over you,and to be careful not to lose it for  something lowsy.   ",45
7411,3/23/2015 12:36,3/23/2015 12:40,Complete,United States,Garden City,NY,11530,Edison,New Jersey,3,,Male,Asian/Pacific Islander,It sold all its products,Just repay balance of the loan.,$8 ,A portion of company products and services.,You can prevent your company from losing money.,Receiving money with no other requirements.,Expenses x Revenue = Profit,Capital.,All of the above.,Promote the product to your customers.,"The cost of the supplies to make the product, including operating costs for the business.",5,5,5,4,5,5,5,5,4,5,5,5,5,5,4,4,,   I have learned to help my classmates and freinds.," Always lead not being bad , but good.",Nothing,9
7413,3/23/2015 12:38,3/23/2015 12:53,Complete,United States,Garden City,NY,11530,edison,New Jersey,3,,Female,Decline to Respond,It sold all its products,Repay the balance of the loan and interest.,$9 ,A promise to repay the loan plus interest.,You will know how much money you spent on expenses.,Receiving money with no other requirements.,Expenses x Revenue = Profit,Cash on hand.,All of the above.,Decide how the product will look.,How popular the item/style might be.,5,5,4,5,1,4,4,3,4,4,4,4,2,2,4,4,,I have learned that teamwork is better than getting mad at eachother of what they do,I have learned that leadership is better than have everything disorgonized,I know that money make the the company better,27
7414,3/23/2015 12:38,3/23/2015 12:52,Complete,United States,Garden City,NY,11530,Edison,New Jersey,3,,Female,Decline to Respond,It sold all its products,Just repay balance of the loan.,$5 ,Shares of stock in the company and a vote in decision-making.,You will know how much money you spent on expenses.,Receiving money with no other requirements.,Expenses + Profit = Revenue,Revenue.,All of the above.,Promote the product to your customers.,All of the above.,4,3,5,4,4,4,4,3,4,3,4,3,4,4,4,3,,I learn that you have to be fair and make a good decision.,What I have learned in school was that if you want to be a good leader you have to be kind and fair for the people to like you.,What I know about managing money is that you have to keep trike of how much money you have and how much you are spending lately.,36
7415,3/23/2015 12:38,3/23/2015 12:52,Complete,United States,Garden City,NY,11530,Edison,New Jersey,3,,Female,Decline to Respond,It earned more money in revenue than it spent on expenses,Repay the balance of the loan and interest.,$8 ,Shares of stock in the company and a vote in decision-making.,All of the above.,Receiving money with no other requirements.,Expenses x Revenue = Profit,Cash on hand.,Help increase sales of your product.,Decide how the product will look.,The quality of the product.,3,4,5,4,3,5,3,3,4,4,4,3,4,5,3,4,,"You should work together, and if you work with a team you will get more things done",Do Nit be bossy and don't just be sitting out.,You should not lie about how much the pay is and give the right amount of change back to the person.,36
